fc_prime,arm,eccentricity,fpe,area,Axial,Moment,Shear,Pass1,Pass2,Pass3,ComRatio
50,400,0.4,200,250,5171.23,47.65,78.293024,0.070726,0.023613,0.038168,0.01567
60,275,0.2,500,1000,2903.14,97.05,104.763306,-0.522561,0.273486,0.251082,0.115522
50,200,0.8,1000,1750,866.28,332.63,89.098902,37.138629,5.603224,0.214461,0.802386
28,400,0.2,150,250,2925.27,27.01,64.3665,-0.025884,0.020615,0.044891,0.02175
28,350,1,50,500,2325.23,40.36,68.511187,0.314813,0.056268,0.071061,0.026105
40,300,0.2,1000,2000,1856.98,324.39,146.64142,-2.118841,1.376586,0.99892,0.500518
70,300,0.2,500,1500,4055.71,155.52,143.631096,-0.60075,0.294975,0.265336,0.123396
28,350,0.4,1200,250,2104.23,98.72,66.984452,0.740379,0.330959,0.176148,0.077823
50,250,0.8,1200,250,1874.37,100.18,57.072024,4.070944,0.615331,0.128585,0.086152
40,200,0.4,1000,1750,620.23,0.9,79.497599,10.82007,4.156911,-0.704708,0
40,400,0.4,50,750,4309.89,48.56,103.498912,0.05926,0.022133,0.050026,0.0231
28,375,0.2,1000,500,2408.83,145.77,95.638397,-0.392643,0.313406,0.311967,0.122055
70,250,0.1,400,500,2785.32,37.81,70.413014,-0.660549,0.083778,0.13223,0.056485
60,275,0.8,200,1500,3163.14,114.68,107.667978,3.069119,0.42385,0.098386,0.085404
60,350,0.6,1000,1750,4312.21,671.61,210.654001,6.989396,1.213676,0.368358,0.21963
60,350,0.4,400,2000,4884.21,240.11,173.907733,1.349017,0.411882,0.193542,0.116032
60,400,0.1,150,1000,6377.08,66.39,135.024341,-0.202413,0.028246,0.060042,0.030362
30,200,0.6,200,1250,998.17,49.73,59.538715,4.316769,1.062909,0.270351,0.25009
70,375,1,1200,1750,5736.07,1145.43,245.212101,14.567195,1.647797,0.157906,0.188949
28,350,0.8,1200,2000,1558.23,884.34,151.403508,22.138754,4.485592,0.356931,0.61662
50,300,0.6,200,1250,3101.22,91.94,103.681476,1.48923,0.283325,0.10709,0.073365
28,200,0.6,500,500,714.96,48.17,46.020524,4.468278,1.138831,0.269538,0.226993
28,325,0.2,50,2000,2446.99,45.71,102.470032,-0.106833,0.083629,0.144215,0.078512
40,225,0.6,100,500,1386.39,20.12,47.250359,0.591272,0.125963,0.088271,0.047045
50,275,0.4,800,1750,2193.95,306.59,141.666938,4.161882,1.403843,0.60003,0.345327
28,225,0.2,1200,1000,567.47,104.54,68.249156,-2.853693,2.109972,1.169045,0.761084
30,325,1,100,250,2073.91,30.29,51.249609,0.353091,0.060905,0.057131,0.022675
40,275,0.8,100,1250,2225.76,63.04,83.037735,1.56605,0.264892,0.11408,0.069752
30,200,0.4,500,1250,803.17,79.5,63.319344,4.461857,1.979453,0.617738,0.512717
70,200,0.4,150,250,1780.9,12.75,39.142912,0.175004,0.050882,0.057073,0.028409
30,250,0.2,500,1500,1249.42,97.12,90.631791,-1.365387,0.994693,0.699224,0.390215
60,300,0.4,1000,1000,3201.47,280.31,136.182249,2.286691,0.701659,0.372035,0.175071
60,275,1,100,250,2916.14,31.98,52.947635,0.349528,0.042521,0.054673,0.019531
60,300,1,400,1250,3539.47,217.95,120.7231,5.870951,0.715029,0.069102,0.101395
28,225,0.6,400,500,931.47,45.07,48.955998,2.82797,0.719914,0.184448,0.150752
70,325,0.6,50,2000,5259.46,88.26,137.46579,0.428774,0.068948,0.083533,0.038201
50,300,0.8,0,1750,3387.22,51.55,103.40207,-0.000217,-1.80E-05,0.10926,0.03435
30,375,0.8,200,500,2796.32,67,79.339897,0.775534,0.151919,0.061569,0.037972
70,400,0.2,400,250,7192.93,56.69,89.56849,-0.043423,0.022006,0.038139,0.014853
60,250,1,500,1750,2433.84,285.17,127.947893,14.828121,1.80076,0.076434,0.232635
70,350,0.6,100,1750,5910.58,115.17,146.733851,0.64695,0.104019,0.077187,0.039939
50,250,1,0,1250,2342.37,34.71,74.507113,-0.000259,-2.20E-05,0.127681,0.035236
40,300,0.4,150,1500,2623.98,71.51,101.307249,0.62995,0.236792,0.147933,0.087546
50,275,0.1,800,250,2349.95,46.31,57.766967,-0.640851,0.096626,0.16544,0.059639
50,375,0.1,0,1750,5033.19,39.3,134.72208,-0.000174,-1.50E-05,0.042442,0.026015
30,300,0.1,0,750,1938.73,12.87,65.75378,-0.00028,-3.10E-05,0.045479,0.027854
50,300,0.8,0,1250,3231.22,42.17,92.431476,-0.000217,-1.80E-05,0.089382,0.027854
40,400,0.1,50,1250,4452.89,44.84,123.523277,-0.1034,0.017644,0.05661,0.030765
30,400,0.8,1000,2000,2655.54,956.69,190.817007,13.626704,2.670581,0.380018,0.375577
60,300,0.1,150,500,3526.47,26.41,75.746399,-0.183259,0.025295,0.056499,0.028623
28,225,0.4,800,250,853.47,43.93,40.713097,1.176018,0.53577,0.304229,0.140695
30,350,0.6,50,750,2552.61,39.45,80.619973,0.211575,0.051989,0.071348,0.031758
50,350,0.6,1000,500,3792.84,227.64,104.253849,2.187438,0.416106,0.173849,0.083319
50,325,0.1,400,750,3426.19,67.96,99.211875,-0.679897,0.10326,0.153131,0.066428
30,200,0.8,100,250,803.17,10.97,29.364412,0.684532,0.133367,0.080002,0.041576
70,275,0.1,100,2000,3846.33,50.83,118.110134,-0.541618,0.069018,0.127072,0.064914
60,200,0.2,200,1750,1840.34,47.28,83.811,-0.740146,0.364429,0.324434,0.17816
28,225,0.4,800,1500,723.47,147.94,75.534274,7.058019,3.214835,0.780614,0.786195
70,225,0.8,1200,1000,1886.67,328.45,113.093178,17.001321,2.169825,0.340104,0.306257
28,200,0.8,1000,1000,480.96,187.62,57.836702,28.358999,5.717556,0.187193,0.819076
70,350,0.1,0,500,5611.58,26.73,91.457127,-0.000158,-1.10E-05,0.0254,0.015111
30,225,0.1,500,500,968.29,31.52,52.135539,-1.572114,0.302824,0.385341,0.168293
60,225,1,1000,1750,1520.58,519.14,116.584978,36.654615,4.443645,0.216742,0.529663
70,300,0.4,100,1500,4367.71,67.4,116.631096,0.317404,0.090202,0.08622,0.04514
28,350,0.6,50,250,2253.73,22.29,54.046952,0.072834,0.018549,0.047201,0.018864
30,225,0.4,150,1250,1234.79,39.98,63.927714,1.06511,0.468797,0.256048,0.16273
70,325,0.2,400,1250,4817.46,123.57,136.184151,-0.337157,0.167307,0.16364,0.077183
40,400,0.6,50,1250,4452.89,76.39,123.523277,0.233747,0.049737,0.069438,0.030765
28,350,0.2,1000,250,2130.23,76.52,64.734452,-0.227538,0.18008,0.199642,0.075177
40,225,0.2,1200,1000,944.39,140.31,82.279403,-2.387571,1.47698,1.044515,0.53892
50,400,0.1,150,1750,5528.73,89.3,157.277572,-0.387909,0.059327,0.102197,0.051018
70,275,0.4,150,1500,3677.33,71.46,109.258135,0.565134,0.161144,0.112581,0.063138
40,250,1,500,500,1587.9,93.35,62.212148,5.188555,0.771735,0.087357,0.106899
28,225,1,150,1750,1288.97,87.71,72.477472,8.048203,1.428278,0.158571,0.238678
28,225,0.6,400,500,931.47,45.07,48.955998,2.82797,0.719914,0.184448,0.150752
60,225,1,1200,1500,1416.58,525.98,112.667711,37.701897,4.570607,0.189242,0.53892
70,275,0.6,800,1250,3196.33,307.47,138.287852,5.992185,0.963638,0.30708,0.181769
30,275,0.4,800,2000,1217.57,277.57,111.290758,6.140579,2.673992,0.808309,0.649531
60,300,0.2,0,1000,3721.47,23.91,91.182249,-0.000198,-1.50E-05,0.042237,0.022464
60,200,0.2,150,250,1534.84,9.65,37.266929,-0.079562,0.039026,0.062372,0.031178
50,300,0.2,150,2000,3309.22,74.52,121.60851,-0.284457,0.165175,0.174688,0.092025
40,250,0.4,100,250,1626.9,13.1,41.573684,0.099878,0.037918,0.053648,0.026012
28,300,0.6,500,500,1617.09,83.01,67.38528,1.990067,0.505938,0.157438,0.105039
60,400,1,1000,2000,5727.08,1220.85,251.615543,13.159109,1.609157,0.196051,0.193501
40,300,0.1,800,1500,2116.98,188.29,137.464619,-3.587494,0.607418,0.735139,0.310058
70,325,0.6,150,750,4862.96,69.77,100.947427,0.482393,0.077568,0.05889,0.030052
70,275,0.2,150,250,3384.83,21.1,56.242567,-0.036469,0.017568,0.043368,0.02032
40,350,0.1,200,2000,3533.48,89.6,138.473502,-0.869702,0.148101,0.206249,0.102167
70,375,1,500,1500,6360.07,443,176.913572,5.202475,0.588492,0.082558,0.082645
70,275,0.6,100,500,3456.33,35.31,70.985077,0.29942,0.048168,0.054624,0.025066
60,225,0.8,0,1750,2430.58,34.16,78.211223,-0.000261,-2.00E-05,0.144016,0.045506
40,200,1,0,1750,1530.23,29.92,59.45676,-0.000358,-3.30E-05,0.270196,0.076221
28,400,0.2,200,250,2918.77,30.6,64.929,-0.034439,0.027495,0.05126,0.023968
50,300,1,1200,1750,2295.22,853.26,161.255032,27.012175,3.603803,0.216564,0.416
40,375,0.8,50,2000,4161.75,109.04,135.257344,0.671632,0.11394,0.102915,0.046539
40,225,1,150,750,1431.89,44.69,56.575051,2.885651,0.428466,0.092479,0.080288
70,200,0.8,800,1000,1618.4,198.57,94.528228,14.348595,1.829614,0.310026,0.27551
60,250,0.1,1000,1750,1978.84,210.89,136.277864,-6.241074,0.855369,0.982105,0.429226
50,200,0.2,150,1750,1639.78,38.69,75.860353,-0.608172,0.32798,0.315328,0.174472
30,325,0.8,150,500,2125.91,46.14,66.528049,0.775474,0.151712,0.068949,0.040067
60,300,1,0,1750,3955.47,63.09,109.881096,-0.000198,-1.50E-05,0.11143,0.030599
60,325,0.1,1200,1750,3471.83,362.01,202.61836,-4.343512,0.602435,0.735552,0.293219
40,225,0.1,50,750,1470.89,12.3,53.200051,-0.204496,0.034042,0.091249,0.049148
40,375,1,500,250,3602.75,115.68,71.003672,1.146875,0.171628,0.080567,0.032283
30,350,1,50,1750,2838.61,94.62,108.629775,1.065087,0.183876,0.128706,0.0586
28,325,0.1,100,1250,2199.99,36.24,89.388199,-0.37872,0.076813,0.137489,0.070751
28,325,1,0,1250,2264.99,44.2,83.763199,-0.000268,-3.00E-05,0.131338,0.035943
28,275,0.1,1000,2000,914.53,126.77,107.485322,-8.560888,1.72578,1.298225,0.84807
30,325,1,100,750,2203.91,58.43,75.667195,1.059789,0.182771,0.0814,0.044974
50,300,0.2,0,1000,3153.22,21.73,85.805782,-0.000217,-1.80E-05,0.046064,0.024541
30,200,1,200,1750,1102.17,91.15,69.050681,13.134009,2.247322,0.098289,0.344584
70,300,0.6,400,1250,4107.71,167.23,125.90207,2.517442,0.404764,0.127773,0.08901
28,325,0.4,400,2000,2082.99,187.51,133.970032,2.286353,1.024211,0.377052,0.272775
60,200,0.4,150,1750,1885.84,50.99,79.8735,1.324934,0.415672,0.235684,0.147126
60,325,1,50,750,4232.33,62.25,92.769958,0.374601,0.045686,0.066156,0.02336
30,400,0.6,100,1750,3526.54,112.09,130.564994,0.756123,0.185728,0.108459,0.061983
50,300,0.2,500,1500,2919.22,144.48,131.9731,-0.710817,0.412964,0.348075,0.167446
28,400,0.6,150,750,3042.27,71.5,95.46126,0.503062,0.127916,0.073825,0.041669
40,400,1,400,2000,4303.39,439.32,177.184181,6.446511,0.965484,0.063197,0.130939
50,200,0.6,500,250,1243.28,31.21,39.106525,1.671717,0.318859,0.12695,0.07193
28,400,0.1,400,1500,3022.77,132.58,140.895301,-1.184551,0.242184,0.303618,0.13946
40,275,0.6,800,1000,1796.76,231.81,107.863617,6.341479,1.349089,0.381096,0.249964
70,375,0.6,100,1500,6672.07,117.09,149.913572,0.482888,0.077646,0.066253,0.032911
60,300,1,150,1250,3701.97,109.35,106.6606,2.201483,0.268126,0.074696,0.053741
40,250,0.4,100,1000,1821.9,32.89,68.708283,0.400378,0.151754,0.124837,0.068142
50,325,0.1,0,2000,3972.19,32.53,118.85859,-0.000201,-1.70E-05,0.054133,0.033342
28,250,1,50,1500,1522.33,51.93,68.636065,1.860211,0.330716,0.194596,0.09724
30,350,0.8,500,500,2364.11,123.63,80.203867,2.22771,0.436076,0.104564,0.075177
40,200,0.8,0,250,1062.23,7.53,31.081494,-0.000358,-3.30E-05,0.068018,0.021113
70,350,0.4,1200,1000,5143.58,381.14,169.228759,1.8735,0.529569,0.268761,0.123479
60,350,1,500,1750,4767.21,441.13,171.279001,7.532832,0.919499,0.083691,0.122546
60,250,0.2,400,1500,2498.84,94.08,111.136653,-0.772426,0.397873,0.32991,0.167502
60,350,0.1,1200,500,4520.21,136.95,113.876428,-1.065079,0.148108,0.20907,0.07259
28,350,0.6,1200,750,1948.23,329.19,117.637928,5.261755,1.337507,0.36746,0.23155
40,300,0.1,0,2000,2896.98,26.27,100.359051,-0.000242,-2.30E-05,0.069607,0.04363
60,275,0.2,800,500,2799.14,94.14,83.292429,-0.418092,0.218785,0.238777,0.091175
28,200,0.4,100,750,883.96,17.93,43.177314,0.553839,0.254459,0.187682,0.107764
70,275,0.6,100,1000,3586.33,53.21,91.10077,0.599039,0.096351,0.074953,0.038334
28,275,1,200,500,1434.53,46.79,55.144438,2.04757,0.364576,0.069127,0.06432
60,250,0.1,500,250,2355.84,28.15,51.927185,-0.44601,0.061081,0.110273,0.043375
40,400,0.1,0,250,4173.39,20.5,70.59209,-0.000183,-1.70E-05,0.022779,0.013289
60,325,1,500,1500,4095.83,351.66,148.506707,7.495487,0.913982,0.084366,0.122993
40,375,0.4,150,500,3706.75,47.41,85.746965,0.13493,0.050411,0.055096,0.027699
50,275,0.8,50,1000,2661.95,43.92,79.662735,0.560146,0.084754,0.088081,0.038105
70,250,0.6,500,1500,2811.32,187.96,122.322893,5.436561,0.874651,0.223059,0.175023
70,225,0.6,200,1750,2562.67,87.6,98.085035,3.130171,0.503953,0.160639,0.123497
70,275,0.4,1200,1750,2780.33,460.91,172.090809,5.276248,1.504125,0.644903,0.356434
30,325,0.4,200,500,2112.91,38.02,67.653049,0.275877,0.119467,0.084439,0.046515
30,375,0.6,800,500,2640.32,191.34,92.839897,1.96737,0.48317,0.194653,0.096071
40,350,0.4,150,2000,3585.48,111.33,133.973502,0.619445,0.231671,0.144267,0.084744
40,400,0.2,800,500,4043.39,146.29,106.940461,-0.229223,0.154093,0.177568,0.066845
60,250,0.2,500,750,2381.84,67.93,83.654306,-0.482855,0.248664,0.234182,0.106899
50,250,0.8,800,1500,1796.37,353.1,118.929764,16.284554,2.461388,0.339146,0.358481
60,325,1,0,1250,4407.83,61.41,107.990196,-0.000183,-1.40E-05,0.085152,0.023016
50,200,0.2,150,1500,1581.28,34.2,70.964969,-0.521336,0.281122,0.277776,0.150741
40,325,0.6,1000,2000,2262.55,632.53,164.879155,11.34857,2.413589,0.567803,0.42656
60,375,0.6,1200,2000,4760.63,931.19,257.679794,8.347638,1.449571,0.388805,0.250504
40,350,0.8,500,1750,3208.48,358.18,154.603759,6.752903,1.144748,0.150556,0.178555
60,225,0.8,0,1000,2196.58,23.61,64.901748,-0.000261,-2.00E-05,0.099543,0.030944
28,300,0.2,800,750,1513.09,121.37,91.258855,-0.759953,0.589943,0.51915,0.225533
40,225,0.1,800,1250,1126.39,101.56,86.657387,-5.445001,0.90856,1.000914,0.463059
50,400,0.4,50,1500,5548.23,77.81,141.554345,0.106171,0.035427,0.062875,0.030161
28,400,0.6,100,1000,3126.77,72.99,103.99671,0.447141,0.1137,0.080592,0.042649
28,250,0.1,800,1250,963.33,103.95,83.675334,-5.220717,1.047374,1.093833,0.527321
28,275,0.2,150,750,1506.03,27.01,63.035909,-0.172359,0.131832,0.146548,0.076035
30,400,0.2,200,1250,3331.54,81.31,120.923019,-0.165507,0.128402,0.132992,0.068713
40,375,0.2,400,500,3641.75,70.28,91.371965,-0.13152,0.087743,0.103516,0.045761
50,300,0.8,500,500,2867.22,112.15,79.354094,2.352388,0.356167,0.099058,0.064144
40,350,0.8,50,250,3188.98,32.94,60.799251,0.096264,0.016334,0.048418,0.016787
70,300,0.2,800,1250,3847.71,221.76,148.40207,-0.800938,0.393304,0.375577,0.154191
40,350,0.2,50,1250,3474.98,40.48,105.815895,-0.047749,0.031499,0.07044,0.036711
50,325,0.2,150,1500,3699.19,66.89,118.115196,-0.179629,0.105394,0.121872,0.062821
30,375,0.4,500,750,2731.32,131.17,102.545296,0.779921,0.336174,0.176709,0.094233
30,225,0.4,100,750,1137.29,21.29,50.177259,0.425822,0.187495,0.147104,0.082252
40,400,1,800,750,4017.39,413.76,128.811412,4.834837,0.724108,0.140989,0.094538
30,200,0.6,100,750,933.17,21.91,44.10328,1.294741,0.318842,0.165297,0.10173
28,200,0.1,200,1000,896.96,22.21,52.808115,-1.667766,0.330011,0.417828,0.215577
70,400,0.8,0,750,7400.93,80.17,122.689994,-0.000139,-9.95E-06,0.050884,0.015532
30,375,0.4,400,1500,2848.32,182.7,134.937809,1.248009,0.537893,0.233829,0.148481
60,300,1,0,250,3487.47,30.43,57.441218,-0.000198,-1.50E-05,0.053751,0.014488
40,325,0.6,50,500,2821.55,31.31,70.633925,0.141636,0.030149,0.055784,0.02336
30,225,0.6,0,1000,1254.29,16.15,51.512551,-0.00037,-4.00E-05,0.13619,0.05022
60,400,0.1,400,1250,6273.08,142.37,160.679345,-0.67436,0.094181,0.141683,0.061387
50,275,0.1,200,1500,2687.95,53.7,102.11546,-0.961158,0.144949,0.204688,0.100096
28,350,0.2,1000,2000,1766.23,368.48,151.403508,-1.818555,1.440838,1.018291,0.52344
40,300,1,800,1250,2142.98,431.08,130.805782,14.381077,2.145109,0.194521,0.259372
60,375,0.2,1000,1500,5072.63,410.11,203.493118,-0.80436,0.438793,0.412263,0.166665
28,400,0.8,200,250,2918.77,52.96,64.929,0.352411,0.071509,0.056273,0.023968
30,400,0.1,200,1000,3279.54,59.96,110.811412,-0.381603,0.075331,0.117816,0.057274
40,325,1,200,1750,3042.55,174.15,121.285017,4.283909,0.639776,0.079948,0.10362
60,200,0.1,100,750,1671.34,14.82,54.689417,-0.42742,0.057738,0.112206,0.056838
50,400,1,400,1250,5249.23,316.24,152.531742,3.603648,0.482737,0.06862,0.071246
60,300,0.8,800,1250,3279.47,397.1,143.2231,8.590296,1.187268,0.239211,0.176983
40,350,0.2,100,2000,3637.48,72.13,129.473502,-0.152339,0.100841,0.129946,0.068806
28,400,0.1,0,1750,3412.77,34.41,119.900613,-0.000219,-2.50E-05,0.05461,0.033893
60,275,0.1,500,1250,2916.14,99.42,116.74046,-1.827711,0.251665,0.326733,0.142225
28,300,0.1,150,1250,1883.59,39.46,84.624797,-0.670225,0.135557,0.202107,0.101395
40,225,0.1,1000,250,1204.39,38.8,46.966808,-1.36149,0.227118,0.33504,0.122598
50,275,0.1,50,250,2447.45,11.15,49.329467,-0.040275,0.006021,0.033114,0.018303
50,225,0.2,100,1750,2025.48,36.83,81.474578,-0.311673,0.172294,0.204675,0.110063
50,375,1,0,750,4721.19,61.34,101.573367,-0.000174,-1.50E-05,0.066239,0.017883
60,225,0.6,800,1000,1780.58,190.48,100.901748,7.728269,1.343899,0.387258,0.252365
70,300,0.1,500,750,4016.71,81.21,104.087684,-0.847592,0.108459,0.165143,0.067763
70,200,0.2,1000,750,1566.4,102.68,87.770052,-1.468067,0.669381,0.602931,0.253974
60,375,0.6,200,1250,5644.63,133.83,139.224424,0.869403,0.150986,0.073647,0.044232
30,300,0.4,800,750,1626.73,159.23,92.75378,1.940211,0.841978,0.414817,0.211794
28,325,1,50,1250,2232.49,64.62,86.575699,0.91411,0.163183,0.120004,0.053576
28,250,0.4,800,1500,937.33,192.97,87.523385,5.746325,2.601919,0.814939,0.629664
28,225,1,500,1500,957.47,192.48,75.534274,22.995577,4.080874,-0.072009,0.515448
30,325,1,400,250,2034.91,64.08,54.624609,1.413138,0.243704,0.070186,0.041988
30,375,1,0,1000,3004.32,51.72,94.292361,-0.000225,-2.50E-05,0.093087,0.025287
28,225,0.4,1000,1000,671.47,148.49,68.249156,5.881619,2.679022,0.878215,0.6459
28,325,1,800,500,1822.99,208.83,79.717253,5.851752,1.044537,0.159644,0.132308
40,375,0.1,400,1000,3693.75,97.35,121.782173,-0.754505,0.128785,0.181093,0.079857
60,200,0.6,200,750,1632.34,36.3,58.064417,1.831332,0.318864,0.120012,0.083224
30,200,0.6,150,750,913.67,27.17,45.79078,1.942319,0.478285,0.179364,0.127423
40,225,0.6,200,500,1360.39,28.47,49.500359,1.182865,0.251955,0.102096,0.067864
60,375,0.8,50,750,5599.13,73.78,109.625309,0.205545,0.028477,0.055327,0.020511
70,300,0.6,200,750,4133.71,69.02,93.962684,0.755104,0.12142,0.066874,0.03836
70,250,0.6,500,250,2746.32,51.24,54.368541,0.905911,0.145762,0.089502,0.038831
40,375,0.6,0,1250,3979.75,50.27,111.795956,-0.000195,-1.90E-05,0.067858,0.024392
70,325,0.6,400,1250,4817.46,187.99,136.184151,2.144551,0.344789,0.116603,0.077183
40,350,1,500,750,3156.48,206.62,103.751428,3.953794,0.591095,0.083008,0.083319
70,250,0.1,1200,1250,2343.32,198.66,139.006083,-4.952699,0.628432,0.768567,0.308602
60,200,0.2,1200,1750,930.34,152.93,98.122258,-4.439415,2.186686,1.159425,0.796612
40,300,0.4,1200,500,2116.98,161.47,90.22224,1.680271,0.631484,0.317047,0.148546
40,375,0.4,1000,1500,3277.75,491.75,186.300931,2.70231,1.008578,0.485646,0.244453
30,400,0.4,800,1750,2889.54,467.31,185.232659,2.562298,1.102574,0.497057,0.269653
60,400,0.4,200,1000,6351.08,107.51,137.274341,0.258703,0.078745,0.065683,0.034758
70,325,0.4,100,750,4882.46,50.56,99.259927,0.13541,0.038397,0.053341,0.025848
60,200,0.6,500,1500,1554.34,136.12,94.713372,9.15783,1.594408,0.326815,0.311391
70,400,0.4,800,1250,7036.93,427.2,190.465072,1.198115,0.33752,0.21144,0.091035
60,225,0.6,400,500,1936.58,52.83,60.512551,1.931871,0.33596,0.118788,0.076448
40,200,0.8,1200,1750,438.23,0.9,79.497599,49.826767,8.404843,-3.2745,0
40,325,0.4,800,250,2652.55,80.46,64.16927,0.478057,0.179221,0.135836,0.05414
70,225,0.6,800,1500,2042.67,272.78,122.980604,10.732603,1.727879,0.451141,0.320261
60,375,0.1,1200,250,5306.63,78.06,88.339897,-0.462078,0.06439,0.09509,0.031456
28,375,0.4,500,1750,2603.83,254.57,150.420625,1.883998,0.84047,0.342468,0.218463
50,300,0.4,150,500,2958.22,34.63,71.479094,0.18767,0.063132,0.062331,0.031821
70,400,0.2,500,1500,7244.93,238.01,188.329705,-0.324773,0.165109,0.167219,0.073831
40,250,1,500,250,1574.9,55.27,46.073684,2.594133,0.385854,0.083204,0.05933
30,200,0.1,50,750,952.67,9.59,42.41578,-0.302439,0.057716,0.138469,0.074983
40,300,0.1,100,500,2402.98,19.15,65.47224,-0.149711,0.025287,0.060593,0.031206
40,300,0.8,800,1000,2168.98,308.2,115.655032,8.416689,1.424717,0.261943,0.211794
40,350,0.6,400,750,3195.48,124.5,100.376428,1.467295,0.312072,0.110304,0.070684
70,325,1,100,1750,5142.46,136.33,135.052203,1.619081,0.182787,0.08138,0.044974
30,225,0.4,1000,1750,578.29,0.9,81.263166,9.944103,4.375766,-0.748885,0
40,300,1,100,1500,2662.98,94.19,97.932249,2.156955,0.321747,0.107413,0.070225
50,200,0.2,200,2000,1646.28,50.56,84.96305,-0.926571,0.499792,0.419838,0.240424
50,275,0.1,1200,750,2141.95,141.83,110.834137,-2.883002,0.434886,0.560909,0.212589
28,325,0.6,400,1500,2030.99,182.26,116.011681,4.069052,1.034374,0.22108,0.206922
28,375,0.8,1200,1750,1966.83,890.38,162.211804,16.862475,3.418718,0.388884,0.470385
30,325,0.2,1000,1250,1748.91,248.33,126.617336,-1.287152,0.976002,0.786511,0.358874
50,375,0.1,100,2000,5007.19,74,149.854079,-0.337512,0.051507,0.099786,0.051103
50,400,0.8,0,2000,5743.23,94.31,152.086048,-0.000164,-1.40E-05,0.0838,0.025942
30,325,0.4,0,250,2086.91,13.85,50.124609,-0.000259,-2.80E-05,0.038424,0.016303
70,250,0.6,0,1750,3279.32,36.61,93.24304,-0.000218,-1.50E-05,0.096192,0.035236
50,300,0.2,50,250,2912.72,15.5,54.616755,-0.01206,0.006865,0.033559,0.017273
28,325,0.4,500,1250,1939.99,159.59,111.888199,1.786155,0.800159,0.333489,0.208881
30,200,0.2,100,1250,1063.17,21.71,53.913715,-0.374096,0.260278,0.289842,0.161642
30,350,0.8,200,1750,2702.11,159.56,120.442275,3.118889,0.610516,0.11641,0.116961
70,375,0.1,50,2000,6854.07,66.26,162.0719,-0.142699,0.01839,0.058207,0.031662
